Year,ApplicationId,Title,Name,Gender,CareerStage,GrantType,isSalaryGrant,GrantSubType,Institution,State,BroadArea,Category,FoR,TotalAmount,GrantLength
2011,1038881,Dr,Alisa Kane,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Garvan Institute of Medical Research,NSW,Basic Science,IMMUNOLOGY,Cellular Immunology,116900,4
2011,1038892,Dr,Anju Joham,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Monash University,VIC,Clinical Medicine and Science,CLINICAL SCIENCES,Endocrinology,76572,2
2011,1038895,Dr,Christopher Burns,male,Early Career,NHMRC Development Grants,FALSE,Development Grant,Walter and Eliza Hall Institute,VIC,Basic Science,MEDICINAL AND BIOMOLECULAR CHEMISTRY,Medicinal and Biomolecular Chemistry not elsewhere classified,635869,3
2011,1038903,Dr,Danielle  Butler,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Australian National University,ACT,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Primary Health Care,116191,3
2011,1038923,Miss,Selina Parry,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Melbourne,VIC,Clinical Medicine and Science,CLINICAL SCIENCES,Physiotherapy,65118,2
2011,1038930,Mr,Jin Guo,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Sydney,NSW,Basic Science,MEDICAL MICROBIOLOGY,Medical Parasitology,40009,2
2011,1038935,Ms,Gabrielle Hindmarsh,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of Sydney,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Family Care,50425,2
2011,1038940,Mr,Michael Marinovich,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of Sydney,NSW,Public Health,ONCOLOGY AND CARCINOGENESIS,Chemotherapy,53500,2
2011,1038941,Dr,Samuel Bolitho,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Sydney,NSW,Clinical Medicine and Science,NEUROSCIENCES,Central Nervous System,74440,2
2011,1038966,Mr,Adel Barakat,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Melbourne,VIC,Basic Science,NEUROSCIENCES,Central Nervous System,46715,2
2011,1038967,Mrs,Gillian Fisher,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Griffith University,QLD,Basic Science,MEDICAL MICROBIOLOGY,Medical Parasitology,60247,3
2011,1038991,Ms,Xi Fiona Zheng,NA,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Sydney,NSW,Clinical Medicine and Science,NEUROSCIENCES,Neurology and Neuromuscular Diseases,80484,3
2011,1038995,Miss,Kalinda Griffiths,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of Sydney,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Epidemiology,60247,3
2011,1039014,Mr,Simon Preston,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Walter and Eliza Hall Institute,VIC,Basic Science,IMMUNOLOGY,Applied Immunology (incl. Antibody Engineering Xenotransplantation and T-cell Therapies),80484,3
2011,1039017,Dr,Christoph Hagemeyer,male,Early Career,NHMRC Development Grants,FALSE,Development Grant,Baker IDI Heart and Diabetes Institute,VIC,Clinical Medicine and Science,ONCOLOGY AND CARCINOGENESIS,Chemotherapy,402047,2
2011,1039019,Dr,Roslyn Vongsuvanh,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Sydney,NSW,Clinical Medicine and Science,ONCOLOGY AND CARCINOGENESIS,Cancer Diagnosis,78573,3
2011,1039021,Ms,Suang Suang Koid,NA,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,St.Vincent's Institute of Medical Research,VIC,Basic Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),60247,3
2011,1039023,Dr,Garrick Don,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Sydney,NSW,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Respiratory Diseases,116191,3
2011,1039026,Dr,Shereen Oon,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Walter and Eliza Hall Institute,VIC,Clinical Medicine and Science,BIOCHEMISTRY AND CELL BIOLOGY,Receptors and Membrane Biology,116191,3
2011,1039055,Dr,Kasha Singh,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Monash University,VIC,Basic Science,IMMUNOLOGY,Innate Immunity,116546,4
2011,1039072,A/Pr,Martin Ng,male,Mid Career,NHMRC Development Grants,FALSE,Development Grant,University of Sydney,NSW,Clinical Medicine and Science,BIOMEDICAL ENGINEERING,Biomaterials,428470,2
2011,1039074,Ms,Megan Ferguson,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Training Scholarship for Aboriginal Health Research,Menzies School of Health Research,NT,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,101584,3
2011,1039096,Dr,Jenny Than,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Melbourne,VIC,Clinical Medicine and Science,CLINICAL SCIENCES,Surgery,116191,3
2011,1039099,Dr,Simon Liubinas,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Melbourne,VIC,Clinical Medicine and Science,NEUROSCIENCES,Central Nervous System,47877,2
2011,1039101,Ms,Tara Richman,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Western Australia,WA,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Biochemistry and Cell Biology not elsewhere classified,66992,3
2011,1039116,Mr,Yew Ann Leong,NA,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Monash University,VIC,Basic Science,IMMUNOLOGY,Immunology not elsewhere classified,80484,3
2011,1039119,Dr,Lisa Harris,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Queensland,QLD,Clinical Medicine and Science,OTHER MEDICAL AND HEALTH SCIENCES,Medical and Health Sciences not elsewhere classified,117078,7
2011,1039127,Dr,Michelle Lim,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,Centre for Eye Research Australia Ltd,VIC,Clinical Medicine and Science,OPHTHALMOLOGY and OPTOMETRY,Ophthalmology,18809,1
2011,1039149,Dr,Kenneth Yong,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Western Australia,WA,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),48787,2
2011,1039160,Dr,Joseph Yang,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Murdoch Children's Research Institute,VIC,Clinical Medicine and Science,NEUROSCIENCES,Central Nervous System,116191,3
2011,1039183,Dr,Priscilla Auyeung,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Walter and Eliza Hall Institute,VIC,Clinical Medicine and Science,IMMUNOLOGY,Autoimmunity,77154,2
2011,1039186,Dr,Om Narayan,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Monash University,VIC,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),116191,3
2011,1039197,Dr,Rajat Mittal,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of New South Wales,NSW,Clinical Medicine and Science,CLINICAL SCIENCES,Orthopaedics,116191,3
2011,1039206,Dr,Min Hye Kang,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Western Australia,WA,Basic Science,MEDICAL PHYSIOLOGY,Cell Physiology,116535,4
2011,1039214,Dr,Christina Liang,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Sydney,NSW,Clinical Medicine and Science,NEUROSCIENCES,Neurology and Neuromuscular Diseases,86914,3
2011,1039215,Ms,Kelly Bower,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Primary Health Care Scholarship,University of Melbourne,VIC,Clinical Medicine and Science,NEUROSCIENCES,Central Nervous System,75422,3
2011,1039216,Ms,Kathleen O'Moore,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of Sydney,NSW,Public Health,PSYCHOLOGY,Health Clinical and Counselling Psychology,58952,2
2011,1039218,Dr,Sarah Shen,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Melbourne,VIC,Basic Science,IMMUNOLOGY,Autoimmunity,117569,4
2011,1039220,Mr,Xin Hu,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Monash University,VIC,Basic Science,IMMUNOLOGY,Autoimmunity,98806,4
2011,1039240,Mr,Jay Spence,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Macquarie University,NSW,Health Services Research,PSYCHOLOGY,Health Clinical and Counselling Psychology,33372,1
2011,1039255,A/Pr,Mark Smythe,male,Mid Career,NHMRC Development Grants,FALSE,Development Grant,University of Queensland,QLD,Basic Science,MEDICINAL AND BIOMOLECULAR CHEMISTRY,Molecular Medicine,428072,2
2011,1039296,Miss,Cara Nethercott,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Queensland,QLD,Clinical Medicine and Science,MEDICAL MICROBIOLOGY,Medical Bacteriology,80484,3
2011,1039300,Ms,Isabella Choi,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Primary Health Care Scholarship,University of Sydney,NSW,Public Health,PSYCHOLOGY,Health Clinical and Counselling Psychology,58952,2
2011,1039309,Dr,Daniel Smith,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Queensland,QLD,Clinical Medicine and Science,MEDICAL MICROBIOLOGY,Medical Bacteriology,86914,3
2011,1039312,Ms,Naomi Hammond,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of New South Wales,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Public Health and Health Services not elsewhere classified,84531,3
2011,1039316,Dr,Christopher Naoum,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Sydney,NSW,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),96673,3
2011,1039338,Mrs,Destiny Joseph,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Sydney,NSW,Clinical Medicine and Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Paediatrics,84531,3
2011,1039355,Miss,Sharlene Mantz,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of Sydney,NSW,Public Health,PSYCHOLOGY,Health Clinical and Counselling Psychology,58952,2
2011,1039358,Miss,Teneale Stewart,NA,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Queensland,QLD,Basic Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Pharmacology and Pharmaceutical Sciences not elsewhere classified,98021,3
2011,1039373,Dr,Tomos Walters,NA,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Melbourne Health,VIC,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),116191,3
2011,1039393,Dr,Sharon Pattison,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Melbourne,VIC,Clinical Medicine and Science,ONCOLOGY AND CARCINOGENESIS,Cancer Cell Biology,116191,3
2011,1039396,Dr,Irene Bobevski,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,Monash University,VIC,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Preventive Medicine,80484,3
2011,1039404,Miss,Elizabeth Hayles,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of Sydney,NSW,Clinical Medicine and Science,PUBLIC HEALTH AND HEALTH SERVICES,Family Care,93057,3
2011,1039405,Ms,Susan Hunter,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Deakin University,VIC,Health Services Research,NURSING,Clinical Nursing: Secondary (Acute Care),76005,3
2011,1039410,Ms,Louise Clark,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Training Scholarship for Aboriginal Health Research,University of Adelaide,SA,Health Services Research,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,76005,3
2011,1039420,Mrs,Belinda Giles,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of Wollongong,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Health Promotion,101584,3
2011,1039430,Dr,Ingrid Hopper,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Monash University,VIC,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),114882,4
2011,1039434,Miss,Lisa Kouladjian,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Primary Health Care Scholarship,University of Sydney,NSW,Clinical Medicine and Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Clinical Pharmacy and Pharmacy Practice,80967,4
2011,1039441,Dr,Peter Azzopardi,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Murdoch Children's Research Institute,VIC,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Epidemiology,116191,3
2011,1039455,Mr,Dean Phelan,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Murdoch Children's Research Institute,VIC,Clinical Medicine and Science,GENETICS,Genomics,60247,3
2011,1039466,Dr,Tuan Nguyen,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of New South Wales,NSW,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),96673,3
2011,1039473,Dr,Nicholas Blair,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Sydney,NSW,Clinical Medicine and Science,NEUROSCIENCES,Neurology and Neuromuscular Diseases,112094,3
2011,1039474,Dr,Jim Vadolas,male,Early Career,NHMRC Development Grants,FALSE,Development Grant,Murdoch Children's Research Institute,VIC,Clinical Medicine and Science,MEDICAL BIOTECHNOLOGY,Gene and Molecular Therapy,287307,2
2011,1039502,Prof,Mark Febbraio,male,Senior,NHMRC Development Grants,FALSE,Development Grant,Baker IDI Heart and Diabetes Institute,VIC,Clinical Medicine and Science,MEDICAL BIOTECHNOLOGY,Medical Molecular Engineering of Nucleic Acids and Proteins,438533,2
2011,1039518,Ms,Karina Hamilton,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of the Sunshine Coast,QLD,Basic Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Basic Pharmacology,80484,3
2011,1039520,Dr,Neil Simon,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of New South Wales,NSW,Clinical Medicine and Science,NEUROSCIENCES,Neurology and Neuromuscular Diseases,106432,3
2011,1039575,Ms,Xiangting Chen,NA,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Monash University,VIC,Clinical Medicine and Science,OPHTHALMOLOGY and OPTOMETRY,Ophthalmology,77694,3
2011,1039587,Dr,Brett Frenkiel,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Monash University,VIC,Clinical Medicine and Science,OTHER MEDICAL AND HEALTH SCIENCES,Medical and Health Sciences not elsewhere classified,77154,2
2011,1039597,Prof,Paul Hertzog,male,Senior,NHMRC Development Grants,FALSE,Development Grant,Monash University,VIC,Basic Science,IMMUNOLOGY,Immunology not elsewhere classified,433465,2
2011,1039604,Dr,Khanh Nguyen,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Melbourne,VIC,Clinical Medicine and Science,DENTISTRY,Dentistry not elsewhere classified,57636,2
2011,1039616,Dr,Bradley Forssman,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,University of New South Wales,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Preventive Medicine,116191,3
2011,1039618,Ms,Sophie  Jones,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Murdoch Children's Research Institute,VIC,Clinical Medicine and Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Paediatrics,101991,4
2011,1039638,Dr,Ying Wang,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,The George Institute for International Health,NSW,Clinical Medicine and Science,CLINICAL SCIENCES,Nephrology and Urology,116191,3
2011,1039662,Dr,Hamish Philpott,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Monash University,VIC,Clinical Medicine and Science,IMMUNOLOGY,Allergy,116191,3
2011,1039688,Dr,Danielle Wurzel,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Queensland,QLD,Clinical Medicine and Science,OTHER MEDICAL AND HEALTH SCIENCES,Medical and Health Sciences not elsewhere classified,67396,2
2011,1039709,Mrs,Nicole Kellow,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Public Health Postgraduate Scholarship,Monash University,VIC,Clinical Medicine and Science,NUTRITION AND DIETICS,Nutritional Physiology,101584,3
2011,1039718,Mr,Adam Piers,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Murdoch Children's Research Institute,VIC,Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,Cellular Interactions (incl. Adhesion Matrix Cell Wall),80484,3
2011,1039736,Ms,Amy Nguyen,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Garvan Institute of Medical Research,NSW,Basic Science,NEUROSCIENCES,Neurosciences not elsewhere classified,46755,2
2011,1039759,Dr,Gillian Gould,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Training Scholarship for Aboriginal Health Research,James Cook University,QLD,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Aboriginal and Torres Strait Islander Health,116191,3
2011,1039762,Ms,Louise Purtell,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Garvan Institute of Medical Research,NSW,Basic Science,NEUROSCIENCES,Neurosciences not elsewhere classified,39988,2
2011,1039774,Dr,Christos Symeonides,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Murdoch Children's Research Institute,VIC,Clinical Medicine and Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Paediatrics,116191,3
2011,1039796,Miss,Annie Luo,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of New South Wales,NSW,Basic Science,CLINICAL SCIENCES,Gastroenterology,66992,3
2011,1039812,Dr,Angela Chou,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Garvan Institute of Medical Research,NSW,Clinical Medicine and Science,ONCOLOGY AND CARCINOGENESIS,Solid Tumours,107142,5
2011,1039832,Ms,Laura Miller,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Primary Health Care Scholarship,University of Queensland,QLD,Clinical Medicine and Science,CLINICAL SCIENCES,Rehabilitation and Therapy (excl. Physiotherapy),84531,3
2011,1039843,Ms,Maria Constantinou,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Primary Health Care Scholarship,Griffith University,QLD,Clinical Medicine and Science,CLINICAL SCIENCES,Rheumatology and Arthritis,73344,3
2011,1039847,Miss,Jackie Lau,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,Garvan Institute of Medical Research,NSW,Basic Science,NEUROSCIENCES,Neurosciences not elsewhere classified,80656,4
2012,1039863,Mr,Surya Sutanto,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Sydney,NSW,Clinical Medicine and Science,CLINICAL SCIENCES,Endocrinology,58163,3
2011,1039888,Dr,Beata Urban-Klein,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,James Cook University,QLD,Clinical Medicine and Science,ONCOLOGY AND CARCINOGENESIS,Cancer Cell Biology,80715,4
2011,1039894,Ms,Manreena Kaur,NA,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of Sydney,NSW,Clinical Medicine and Science,PSYCHOLOGY,Biological Psychology (Neuropsychology Psychopharmacology Physiological Psychology),46734,2
2011,1039914,Dr,Katherine Langan,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Monash University,VIC,Clinical Medicine and Science,CLINICAL SCIENCES,Infectious Diseases,125367,4
2011,1039941,Miss,Alana Shepherd,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Dora Lush Biomedical Scholarship,University of New South Wales,NSW,Clinical Medicine and Science,NEUROSCIENCES,Neurosciences not elsewhere classified,53500,2
2011,1039946,Dr,Faustino Mercado,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Griffith University,QLD,Clinical Medicine and Science,DENTISTRY,Dentistry not elsewhere classified,116191,3
2011,1039975,Dr,Katherine Gibney,female,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,Monash University,VIC,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Epidemiology,155252,4
2011,1040002,Dr,Matthew  Watts,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Sydney,NSW,Clinical Medicine and Science,MEDICAL MICROBIOLOGY,Medical Parasitology,106432,3
2011,1040028,Dr,Patrick O'Brien,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Melbourne,VIC,Basic Science,NEUROSCIENCES,Neurology and Neuromuscular Diseases,97382,5
2011,1040030,Prof,Amanda Thrift,female,Senior,International Collaborations,FALSE,GACD - Implementation Research on Hypertension in Low & Middle Income Countries,Monash University,VIC,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Public Health and Health Services not elsewhere classified,1048697,4
2012,1040031,Dr,Paul Conaglen,male,Early Career,NHMRC Postgraduate Scholarships,FALSE,Medical/Dental Postgraduate Scholarship,University of Melbourne,VIC,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),74440,2
2011,1040122,Dr,Celine Latouche,female,Early Career,International Exchange Fellowships,FALSE,INSERM Exchange Fellowship,Baker IDI Heart and Diabetes Institute,VIC,Clinical Medicine and Science,BIOCHEMISTRY AND CELL BIOLOGY,Biochemistry and Cell Biology not elsewhere classified,74973,1
2011,1040147,Dr,David Peiris,male,Early Career,International Collaborations,FALSE,GACD - Implementation Research on Hypertension in Low & Middle Income Countries,The George Institute for International Health,NSW,Health Services Research,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),944056,4
2011,1040152,A/Pr,Anushka Patel,female,Mid Career,International Collaborations,FALSE,GACD - Implementation Research on Hypertension in Low & Middle Income Countries,The George Institute for International Health,NSW,Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),1083367,4
2011,1040178,Dr,Jacqui Webster,female,Early Career,International Collaborations,FALSE,GACD - Implementation Research on Hypertension in Low & Middle Income Countries,The George Institute for International Health,NSW,Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Public Health and Health Services not elsewhere classified,1060427,4
2011,1040179,Prof,Bruce Neal,male,Senior,International Collaborations,FALSE,GACD - Implementation Research on Hypertension in Low & Middle Income Countries,The George Institute for International Health,NSW,Public Health,NUTRITION AND DIETICS,Public Nutrition Intervention,925508,4
2011,1040245,None,Anne Coco,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Bionic Ear Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,151472,1
2011,1040246,None,Heather Gallichio,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Baker IDI Heart and Diabetes Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,4280771,1
2011,1040247,None,Anna Marcon,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Brain Research Institute,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,46418,1
2011,1040248,Miss,Amy Proffitt,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Cancer Council Queensland,QLD,Not Allocated,NOT ALLOCATED,Not Allocated,40425,1
2011,1040249,None,Woody Macpherson,male,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Cancer Council Victoria,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,501802,1
2011,1040250,None,Nicholas Keilar,male,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Centenary Institute of Cancer Medicine and Cell Biology,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,17051,1
2011,1040251,Ms,Gerlinde Scholz,NA,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Centre for Eye Research Australia Ltd,VIC,Not Allocated,NOT ALLOCATED,Not Allocated,528017,1
2011,1040252,None,Ralph Mitchell,male,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Children's Medical Research Institute,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,130434,1
2011,1040253,None,Cate Smith,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Garvan Institute of Medical Research,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,2890973,1
2011,1040254,None,Clare Walsh,female,Early Career,NHMRC Infrastructure Grants,FALSE,Independent MRI Infrastructure Grant,Heart Research Institute,NSW,Not Allocated,NOT ALLOCATED,Not Allocated,448135,1
